Thana,District,Month,Year,Time,Junction_Type,Traffic_Control,Movement,Divider,Weather,Light,Road_Geometry,Surface_Condition,Surface_Type,Surface_Quality,Road_Class,Road_Feature,Location_Type,Vehicle_Type,Vehicle_Movement,Vehicle_Loading,Vehicle_Defect,Vehicle_Driver_Age,Vehicle_Alcohol,Vehicle_Seat_Belt,Accident_Severity
1,54,8,2001,2,3,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1,28,2,2,1
6,54,8,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,2,33,1,0,1
12,54,8,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,5,1,2,33,1,0,0
6,55,9,2001,3,1,1,2,2,1,1,1,1,1,1,4,2,2,14,6,1,1,33,2,2,0
1,54,9,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,1,14,6,1,2,33,1,0,0
12,54,9,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,30,2,2,3
1,54,10,2001,1,1,1,2,2,1,1,5,1,1,1,4,1,2,6,6,1,2,35,2,2,1
5,54,10,2001,2,3,1,2,2,1,1,3,1,1,1,4,4,2,13,7,1,2,33,1,0,1
3,53,11,2001,3,7,1,2,2,1,1,1,1,1,1,2,1,2,6,9,2,6,30,1,0,1
5,56,11,2001,3,1,8,2,2,1,1,1,1,1,1,1,1,2,14,11,2,7,33,1,2,0
1,54,11,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,2,4,6,1,2,33,1,0,0
1,54,11,2001,4,7,8,2,2,1,4,1,1,1,2,4,1,2,10,6,1,7,27,2,2,2
5,54,11,2001,3,3,1,2,2,1,1,1,1,1,1,4,4,2,17,6,1,1,33,2,2,0
1,55,12,2001,2,7,1,2,2,4,2,1,2,1,3,3,1,1,13,6,1,1,33,1,0,0
1,53,12,2001,3,1,1,2,2,1,2,1,1,1,1,2,1,2,8,5,1,1,40,2,2,3
1,54,12,2001,3,3,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,7,45,2,2,1
1,54,12,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,1,13,6,1,1,35,1,2,1
1,54,12,2001,4,1,1,2,2,1,2,2,1,1,2,5,1,1,10,11,1,2,33,2,2,2
12,54,12,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,13,6,1,2,33,1,0,0
1,21,1,2001,4,3,1,2,1,4,4,1,2,1,1,1,1,1,14,6,1,2,33,1,2,1
3,25,1,2001,1,1,1,2,2,4,2,1,2,1,1,3,1,2,14,6,1,2,33,2,2,0
1,25,1,2001,2,3,1,2,2,1,1,1,1,1,1,3,1,2,14,2,1,3,33,1,2,0
6,34,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,8,1,6,33,1,2,0
1,24,1,2001,3,1,2,2,2,1,1,1,1,1,1,1,1,2,14,1,1,1,33,2,2,0
1,24,1,2001,3,3,1,2,2,1,1,2,1,1,1,1,1,2,14,1,1,1,33,1,2,1
2,19,2,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,5,2,1,33,1,2,0
6,34,2,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,9,2,2,33,1,2,0
1,28,3,2001,1,3,1,2,2,1,3,2,1,1,1,5,1,1,16,11,1,1,40,2,2,0
3,28,3,2001,2,2,4,2,2,1,1,1,1,1,1,5,1,1,5,6,1,1,45,2,2,3
4,32,3,2001,4,1,1,2,2,1,4,1,1,1,1,3,3,2,9,6,1,2,33,2,2,0
5,29,2,2001,3,1,2,2,2,1,1,1,1,1,1,2,1,2,14,2,1,1,33,2,2,0
5,29,3,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,32,2,2,0
1,21,3,2001,4,1,1,1,2,1,2,1,1,1,1,4,1,2,6,6,2,2,45,2,2,0
7,25,2,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,2,33,2,2,0
4,18,3,2001,4,1,1,2,2,1,2,1,1,1,1,2,1,2,13,6,1,1,33,1,2,0
1,22,3,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
1,22,4,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,14,6,1,1,32,2,2,0
1,19,4,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,14,1,1,1,40,1,2,0
1,19,4,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,1,1,1,30,1,2,1
6,21,4,2001,2,1,1,2,1,1,1,1,1,1,1,1,1,2,4,9,2,1,33,2,2,0
1,24,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,6,11,1,1,33,1,2,0
9,24,6,2001,3,3,1,1,1,1,1,1,1,1,1,2,5,1,14,6,1,1,33,1,2,0
1,22,6,2001,3,1,6,2,1,1,1,1,1,1,1,1,1,1,9,6,1,1,33,1,2,0
7,24,9,2001,3,1,1,1,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
6,21,10,2001,4,1,2,1,1,1,4,1,1,2,1,1,1,1,14,5,1,1,37,2,2,0
3,21,10,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,11,6,1,2,33,1,2,2
8,29,8,2001,3,1,2,1,2,1,1,1,1,1,1,1,1,2,14,6,1,1,35,2,2,3
8,29,8,2001,2,1,2,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,2
1,21,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,5,1,1,33,2,2,0
1,21,11,2001,3,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,34,2,2,0
6,21,11,2001,2,1,1,1,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
1,22,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,3,2,14,6,1,1,33,1,2,0
2,28,12,2001,4,3,1,2,1,1,2,1,1,1,1,1,1,1,14,6,1,1,30,1,2,0
3,18,12,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,33,1,2,0
1,21,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,42,2,2,1
2,27,11,2001,2,1,1,2,2,2,2,1,2,1,1,1,1,2,9,4,1,5,33,1,2,0
1,1,1,2001,3,3,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,33,2,2,2
1,14,1,2001,2,3,1,2,2,1,1,1,1,1,1,5,1,1,10,2,1,1,33,2,1,0
1,14,1,2001,3,1,1,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1,35,1,2,0
3,14,1,2001,2,3,1,2,1,1,1,2,1,1,1,5,1,1,14,6,1,1,33,1,2,1
2,14,1,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,40,2,2,1
1,12,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,35,2,2,0
3,12,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,33,1,2,1
3,10,1,2001,2,2,1,2,2,1,1,1,1,1,1,2,1,1,8,5,1,1,40,2,2,0
5,9,1,2001,3,7,1,2,2,1,1,2,1,1,1,3,1,2,13,1,1,1,40,2,2,0
7,9,1,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,11,5,1,1,35,2,2,0
7,9,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,1,2,0
1,4,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,35,2,2,0
2,14,2,2001,4,1,1,2,2,1,2,1,1,1,1,5,1,1,14,6,1,1,28,2,2,0
13,3,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,11,6,1,1,28,2,2,2
10,3,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,33,2,2,1
1,3,1,2001,2,3,1,2,2,4,1,1,1,1,1,1,1,2,14,6,1,1,35,2,2,0
1,13,2,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,13,6,1,1,33,2,2,0
3,13,3,2001,3,7,1,2,2,1,1,1,1,1,1,3,1,1,9,10,1,1,33,2,2,0
3,13,3,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,32,2,2,1
8,13,3,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
1,15,1,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,6,10,1,1,33,2,2,0
6,15,1,2001,3,3,1,2,2,1,1,1,1,1,1,1,1,2,1,6,1,1,28,2,2,0
1,12,3,2001,2,3,1,2,2,1,1,1,1,1,2,3,1,2,8,6,1,2,33,2,2,0
1,12,3,2001,3,2,1,2,2,1,1,2,1,1,1,3,1,2,11,6,1,1,33,2,2,1
5,12,2,2001,2,1,1,2,2,1,1,2,1,1,1,3,1,2,14,6,1,1,33,2,2,0
1,3,1,2001,4,1,1,2,2,1,4,1,1,1,1,2,1,2,4,6,1,1,33,2,1,0
2,14,3,2001,2,2,8,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,32,2,2,1
1,2,2,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,33,2,2,0
1,2,2,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,1,6,1,1,33,2,2,1
1,4,3,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,33,2,2,0
1,7,3,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,33,2,2,0
1,7,4,2001,2,1,1,2,2,1,1,1,1,1,2,1,1,2,9,6,1,1,33,2,2,0
1,3,3,2001,2,2,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,25,2,2,0
4,8,4,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,33,2,2,0
3,8,4,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,2,1,33,2,2,0
3,12,4,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,1,14,2,1,1,37,2,2,0
5,1,5,2001,3,4,1,2,2,1,1,2,1,1,1,1,1,1,14,6,1,1,33,1,2,0
9,3,5,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,11,2,1,33,2,2,0
3,3,5,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,1,33,2,2,0
3,4,4,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,19,5,1,1,33,2,2,0
4,3,3,2001,3,1,1,1,1,1,1,1,1,1,1,1,1,2,14,5,1,1,33,1,2,1
3,4,5,2001,3,2,1,2,2,1,1,2,1,1,1,3,1,2,14,5,1,1,33,1,2,0
1,8,5,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,1,35,1,2,0
5,13,7,2001,3,7,2,2,2,1,1,2,3,1,2,2,1,2,8,5,1,1,35,2,2,3
1,13,7,2001,3,1,1,2,2,1,1,2,1,1,1,3,1,2,14,6,1,1,33,1,2,1
1,13,8,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,11,1,1,33,2,2,0
1,13,8,2001,4,1,1,2,2,1,3,2,1,1,1,4,1,2,14,6,1,1,33,2,2,0
6,13,4,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,8,6,1,1,32,2,2,0
8,13,4,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,5,1,1,33,1,2,1
8,13,4,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,5,1,1,33,1,2,0
3,13,4,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,2,14,11,1,1,33,2,2,0
3,13,5,2001,2,7,8,2,2,1,1,2,1,1,1,4,1,2,14,2,1,1,35,2,2,1
9,13,7,2001,2,1,3,2,2,1,1,1,1,1,1,3,1,2,8,5,1,1,31,2,2,0
1,8,5,2001,4,1,2,2,2,1,4,1,1,1,1,2,1,1,8,6,1,1,40,1,2,0
1,15,5,2001,4,1,8,2,2,2,4,1,2,1,1,1,1,1,14,6,1,1,33,1,2,0
1,15,6,2001,2,1,7,2,2,1,1,1,1,1,1,5,1,1,8,6,1,1,33,1,2,0
2,15,4,2001,4,1,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1,33,1,2,0
4,15,7,2001,3,1,1,2,2,1,1,1,1,1,1,5,2,1,14,6,1,1,33,2,2,0
3,15,4,2001,2,4,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
1,4,8,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,2,12,6,1,1,41,2,2,0
3,4,8,2001,3,1,1,2,2,1,1,1,1,3,1,3,1,2,14,6,1,1,33,2,2,0
5,12,5,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,19,6,1,1,33,2,1,0
5,3,8,2001,3,3,1,2,2,1,1,2,1,1,1,4,1,2,17,6,1,1,33,2,2,0
1,3,8,2001,4,4,1,2,2,1,4,1,1,1,3,5,1,1,17,2,1,1,25,2,2,0
4,3,9,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,40,1,2,0
4,3,7,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,1,14,6,1,1,33,1,2,0
7,13,7,2001,2,7,1,2,2,1,1,1,1,1,1,2,1,2,9,5,1,1,33,2,2,0
3,13,6,2001,3,1,2,2,2,1,1,1,1,1,1,3,1,2,1,5,1,1,40,2,2,0
3,13,8,2001,4,1,1,2,2,1,2,1,1,1,1,3,3,2,14,6,1,1,33,1,2,0
1,12,5,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,1,33,1,2,1
1,12,5,2001,3,2,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,33,2,2,0
1,14,6,2001,1,2,5,1,1,1,3,1,1,1,1,5,1,1,9,4,1,1,33,1,2,0
1,11,3,2001,2,7,4,2,2,1,1,1,1,1,1,3,1,2,9,5,1,1,27,1,2,0
1,11,4,2001,4,1,1,2,2,1,2,1,1,1,1,3,1,2,17,6,1,1,25,2,2,0
1,11,4,2001,3,3,1,2,2,1,1,1,1,1,1,3,1,2,17,3,1,1,32,2,2,0
1,11,6,2001,2,1,1,2,2,1,1,3,1,1,1,2,1,2,8,6,1,1,38,2,2,0
6,11,1,2001,2,1,8,2,2,4,2,1,1,1,1,1,1,2,8,5,1,1,22,2,2,3
6,11,1,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,13,5,1,1,45,2,2,0
6,11,5,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,3,1,1,45,2,2,0
6,11,6,2001,2,1,1,2,2,1,1,1,1,2,2,4,1,2,17,5,1,1,42,2,2,0
2,14,6,2001,1,1,1,2,2,2,4,1,2,1,1,1,1,1,14,6,1,1,42,2,2,3
2,14,8,2001,2,3,1,2,2,1,1,1,1,1,1,1,1,2,9,6,2,1,42,2,2,0
2,14,9,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,25,2,2,1
2,14,9,2001,3,1,1,2,2,2,1,1,2,1,1,1,1,2,14,6,1,1,35,2,2,0
5,11,5,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,33,2,2,0
11,11,5,2001,3,1,2,2,2,1,1,1,1,1,1,4,1,2,12,11,1,1,31,2,2,0
9,11,3,2001,3,1,2,2,2,1,1,1,1,1,1,4,1,2,7,5,1,1,33,2,2,0
8,11,4,2001,4,1,8,2,2,1,2,2,1,1,1,3,1,2,11,6,1,1,33,2,2,1
4,11,3,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,19,6,1,1,33,2,2,0
1,8,9,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,1,16,6,1,1,33,2,2,0
4,10,7,2001,4,1,1,2,2,1,4,1,1,1,1,2,1,2,4,6,1,1,33,1,1,3
3,12,6,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1,33,2,2,0
3,12,6,2001,2,1,1,2,2,1,1,2,1,1,1,3,1,2,8,6,1,1,33,2,2,1
5,12,9,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,33,2,1,1
4,14,6,2001,3,1,1,2,2,1,3,1,1,1,1,5,1,1,14,6,1,1,30,2,2,0
7,13,9,2001,3,2,1,2,2,1,1,1,1,1,1,2,1,1,16,6,1,1,33,1,2,3
7,13,10,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,33,1,2,0
7,13,10,2001,2,2,1,2,2,1,1,1,1,1,1,2,1,2,6,6,1,1,24,2,2,3
8,13,9,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,35,1,2,0
8,13,10,2001,2,1,1,2,2,2,1,1,2,1,1,1,1,2,14,6,1,1,33,2,2,1
8,13,11,2001,2,1,1,2,2,1,1,2,1,1,3,1,1,2,14,6,1,1,40,2,2,0
8,13,12,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,5,1,1,33,1,2,0
8,13,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,3
8,13,12,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,33,2,2,3
3,12,12,2001,4,1,1,2,2,4,2,1,1,1,1,3,1,2,14,6,1,1,33,2,2,1
5,12,12,2001,3,1,1,2,2,1,1,1,1,1,1,4,2,2,14,8,1,1,33,2,2,1
3,8,7,2001,3,1,1,2,2,2,2,1,2,1,1,1,1,2,13,6,1,1,33,2,2,0
3,8,11,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,11,1,1,33,2,2,0
3,8,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,5,1,1,27,2,2,3
6,8,7,2001,3,1,1,2,2,1,1,1,1,1,2,4,1,2,14,5,1,1,32,2,2,0
5,3,10,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,13,6,1,1,33,2,2,0
5,3,11,2001,4,1,1,2,2,1,1,1,1,1,1,3,1,2,17,6,1,1,33,2,2,0
12,3,11,2001,3,3,1,2,2,1,1,4,1,1,1,3,1,2,4,6,1,1,47,1,2,0
1,2,10,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,8,5,1,1,33,1,2,1
6,9,6,2001,3,1,1,2,2,2,1,1,1,1,1,2,1,2,14,6,1,1,33,2,2,2
6,9,10,2001,1,1,1,2,2,2,4,1,1,1,1,2,1,2,14,6,1,1,33,2,2,0
4,9,8,2001,4,1,1,2,2,1,2,1,1,1,1,2,1,2,14,6,1,1,33,2,2,0
2,9,7,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,9,6,1,1,33,2,2,0
2,9,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,14,5,1,1,33,2,2,0
2,9,9,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,1,14,5,1,1,35,1,2,0
7,9,4,2001,2,1,8,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1,33,2,2,0
1,11,8,2001,4,3,8,2,2,1,1,1,1,1,1,3,1,2,4,5,1,1,25,2,1,0
6,11,8,2001,4,1,1,2,2,1,4,1,1,1,1,4,1,2,2,6,1,1,33,2,2,0
6,11,11,2001,2,3,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,3,33,2,2,0
6,11,12,2001,2,1,1,2,2,1,1,1,1,1,1,4,2,2,14,6,1,1,33,2,2,0
8,11,8,2001,1,1,1,2,2,1,2,1,1,1,1,3,1,2,9,6,1,1,33,2,2,3
5,11,8,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,33,1,2,0
5,11,9,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,33,2,2,0
5,11,12,2001,3,7,8,2,2,1,1,1,1,1,1,2,1,2,7,4,1,1,33,2,2,0
4,11,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,13,5,1,1,33,2,2,0
9,11,11,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,19,6,1,1,22,2,2,0
10,11,12,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,14,4,1,1,33,2,2,0
3,11,8,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,2,13,6,1,1,33,2,2,0
3,4,8,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1,33,2,2,0
1,1,6,2001,2,1,1,2,2,2,4,1,2,1,1,1,1,2,14,6,1,1,33,2,2,1
5,1,11,2001,3,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,42,2,2,1
5,1,11,2001,3,1,1,2,2,1,1,2,1,1,1,1,1,2,17,6,1,1,33,2,2,0
1,6,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1,33,2,1,1
1,6,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,2,2,13,6,1,1,33,2,2,0
3,6,10,2001,2,1,1,2,2,1,1,1,1,2,3,3,1,2,14,6,1,1,33,2,2,0
2,6,6,2001,2,1,1,2,2,1,1,2,2,1,1,1,1,2,9,6,1,1,33,2,2,1
5,6,7,2001,2,7,1,2,2,1,1,1,1,1,1,2,1,2,9,5,1,1,33,2,2,0
5,6,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,5,1,1,33,2,2,0
1,17,5,2001,2,7,1,2,2,1,1,3,5,2,2,4,4,2,12,6,1,1,40,2,2,2
1,17,6,2001,1,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
1,17,6,2001,2,1,1,2,1,2,2,1,1,1,1,1,1,2,14,6,1,1,32,2,2,1
1,17,8,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,33,2,2,2
1,17,8,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1,33,1,2,0
1,17,12,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,8,6,1,1,35,2,2,0
1,17,12,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,8,6,1,1,35,2,2,0
7,17,3,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
7,17,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,9,5,1,1,33,2,2,1
9,17,8,2001,2,3,8,2,2,1,4,1,1,1,1,1,1,2,8,6,1,1,33,2,2,0
9,17,10,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
10,17,6,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
10,17,6,2001,1,3,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
10,17,7,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
10,17,8,2001,2,3,1,1,2,1,4,1,1,1,1,1,1,2,9,6,1,1,33,2,2,1
10,17,12,2001,4,1,1,2,2,4,4,4,1,1,1,3,1,2,14,6,1,2,38,2,2,0
3,17,10,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,25,2,2,1
8,17,5,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1,26,2,2,0
1,15,10,2001,3,4,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,33,2,2,1
1,15,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,33,2,2,0
6,15,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,33,2,2,1
3,15,11,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,8,6,1,1,32,2,2,0
11,9,7,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,33,1,2,0
11,9,11,2001,3,3,2,2,2,1,1,1,1,1,1,3,4,2,9,5,1,1,33,1,2,0
11,9,12,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,11,11,1,1,35,2,2,2
1,10,3,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,10,6,1,1,33,2,2,1
1,10,10,2001,3,1,1,2,2,1,1,1,1,1,3,3,1,2,14,6,1,1,33,2,2,1
5,10,2,2001,4,1,1,2,2,1,2,1,1,1,1,3,1,2,9,6,1,1,33,2,2,0
1,14,10,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,8,6,1,1,43,2,2,1
1,14,11,2001,3,1,1,2,2,1,2,1,1,1,1,2,1,1,8,6,1,1,33,2,2,0
4,14,11,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,1
4,14,12,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,10,6,1,1,30,2,1,1
2,14,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,30,2,2,0
3,57,1,2001,3,3,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,32,2,2,0
1,57,2,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,6,6,1,1,33,2,2,0
1,57,2,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,32,1,2,0
3,57,3,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,2,32,2,2,0
4,62,2,2001,3,1,1,1,2,1,1,1,1,1,1,3,1,2,9,5,1,1,33,2,2,1
5,65,2,2001,4,1,1,2,2,1,2,1,1,1,1,2,1,2,2,6,1,7,33,2,2,0
1,67,1,2001,2,1,5,2,1,1,1,1,1,1,1,5,1,1,5,6,1,1,50,2,2,1
1,60,1,2001,4,1,1,2,2,1,3,1,1,1,1,1,2,1,12,4,1,1,28,2,2,2
1,57,4,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,2,33,1,0,0
3,64,1,2001,4,1,1,2,2,1,3,1,1,1,1,5,1,1,14,6,1,1,32,2,2,0
3,64,5,2001,1,1,1,2,2,1,4,1,1,1,1,5,1,1,1,6,1,1,33,1,2,0
12,64,3,2001,4,1,4,2,2,1,2,1,1,1,1,5,1,1,11,6,1,1,33,2,2,0
1,63,4,2001,4,1,1,2,2,1,4,2,1,1,1,2,1,2,11,1,2,1,33,2,2,0
2,65,6,2001,4,1,1,2,2,1,2,4,1,1,1,1,1,2,4,6,1,1,33,2,2,1
6,65,6,2001,4,1,1,2,2,2,1,2,2,1,1,1,1,1,14,6,1,1,30,2,2,0
1,65,7,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,11,6,1,1,32,2,2,0
8,66,6,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,9,6,1,1,32,2,2,1
14,63,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,15,6,1,1,45,2,2,0
14,63,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,4,2,1,33,1,2,0
14,63,5,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,5,1,1,33,1,2,0
7,65,9,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,1
4,59,9,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,33,1,2,1
2,66,6,2001,3,3,1,2,2,1,1,3,1,1,1,2,1,1,11,6,2,1,32,2,2,0
1,65,10,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,33,1,2,0
1,59,10,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,33,2,2,0
3,63,7,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,3
3,64,12,2001,2,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,48,2,2,0
1,59,12,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,16,6,1,1,50,2,2,0
