Thana,District,Accident_Severity,Month,Year,Time,Junction_Type,Traffic_Control,Movement,Divider,Weather,Light,Road_Geometry,Surface_Condition,Surface_Type,Surface_Quality,Road_Class,Road_Feature,Location_Type,Vehicle_Type,Vehicle_Movement,Vehicle_Loading,Vehicle_Defect,Vehicle_Driver_Age,Vehicle_Alcohol,Vehicle_Seat_Belt
3,53,3,11,2001,3,7,1,2,2,1,1,1,,,,,,2,6,9,2,6,30,,
5,56,4,11,2001,3,1,8,2,2,1,1,1,1,1,1,1,1,2,14,11,2,7,,1,2
1,54,4,11,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,2,4,6,,,,,
1,54,2,11,2001,4,7,8,2,2,1,4,1,1,1,2,4,1,2,10,6,1,7,27,2,2
5,54,4,11,2001,3,3,1,2,2,1,1,1,1,1,1,4,4,2,17,6,1,1,,2,2
1,55,4,12,2001,2,7,1,2,2,4,2,1,2,1,3,3,1,1,13,6,1,1,,,
1,53,1,12,2001,3,1,1,2,2,1,2,1,1,1,1,2,1,2,8,5,1,1,40,2,2
1,54,3,12,2001,3,3,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,7,45,2,2
1,54,3,12,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,1,13,6,1,1,35,1,2
1,54,2,12,2001,4,1,1,2,2,1,2,2,1,1,2,5,1,1,10,11,1,,,2,2
12,54,4,12,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,13,6,,,,,
1,21,3,1,2001,4,3,1,2,1,4,4,1,2,1,1,1,1,1,14,6,,,,,2
3,25,4,1,2001,1,1,1,2,2,4,2,1,2,1,1,3,1,2,14,6,1,,,2,2
1,25,4,1,2001,2,3,1,2,2,1,1,1,1,1,1,3,1,2,14,2,,3,,1,2
6,34,4,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,8,1,6,,1,2
1,24,4,1,2001,3,1,2,2,2,1,1,1,1,1,1,1,1,2,14,1,1,1,,2,2
1,24,3,1,2001,3,3,1,2,2,1,1,2,1,1,1,1,1,2,14,1,1,1,,1,2
2,19,4,2,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,5,2,1,,1,2
6,34,4,2,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,9,2,,,1,2
1,28,4,3,2001,1,3,1,2,2,1,3,2,1,1,1,5,1,1,16,11,1,1,40,2,2
3,28,1,3,2001,2,2,4,2,2,1,1,1,1,1,1,5,1,1,5,6,1,1,45,2,2
4,32,4,3,2001,4,1,1,2,2,1,4,1,1,1,1,3,3,2,9,6,1,,,2,2
5,29,4,2,2001,3,1,2,2,2,1,1,1,1,1,1,2,1,2,14,2,1,1,,2,2
5,29,4,3,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,32,2,2
1,21,4,3,2001,4,1,1,1,2,1,2,1,1,1,1,4,1,2,6,6,2,,45,2,2
7,25,4,2,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,,,2,2
4,18,4,3,2001,4,1,1,2,2,1,2,1,1,1,1,2,1,2,13,6,1,1,,1,2
1,22,4,3,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,22,4,4,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,14,6,1,1,32,2,2
1,19,4,4,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,14,1,1,1,40,1,2
1,19,3,4,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,1,1,1,30,1,2
6,21,4,4,2001,2,1,1,2,1,1,1,1,1,1,1,1,1,2,4,9,2,1,,2,2
1,24,4,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,6,11,1,1,,1,2
9,24,4,6,2001,3,3,1,1,1,1,1,1,1,1,1,2,5,1,14,6,1,1,,1,2
1,22,4,6,2001,3,1,6,2,1,1,1,1,1,1,1,1,1,1,9,6,1,1,,1,2
7,24,4,9,2001,3,1,1,1,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,21,4,10,2001,4,1,2,1,1,1,4,1,1,2,,1,,,14,5,1,1,37,2,2
3,21,2,10,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,11,6,1,2,,1,2
8,29,1,8,2001,3,1,2,1,2,1,1,1,1,1,1,1,1,2,14,6,1,1,35,2,2
8,29,2,8,2001,2,1,2,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
1,21,4,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,5,1,1,,2,2
1,21,4,11,2001,3,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,34,2,2
6,21,4,11,2001,2,1,1,1,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,22,4,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,3,2,14,6,1,1,,1,2
2,28,4,12,2001,4,3,1,2,1,1,2,1,1,1,1,1,1,1,14,6,1,1,30,1,2
3,18,4,12,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,1,2
1,21,3,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,42,2,2
2,27,4,11,2001,2,1,1,2,2,2,2,1,2,1,1,1,1,2,9,4,1,5,,1,2
1,1,2,1,2001,3,3,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,2
1,14,4,1,2001,2,3,1,2,2,1,1,1,1,1,1,5,1,1,10,2,1,1,,2,1
1,14,4,1,2001,3,1,1,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1,35,1,2
3,14,3,1,2001,2,3,1,2,1,1,1,2,1,1,1,5,1,1,14,6,1,1,,1,2
2,14,3,1,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,40,2,2
1,12,4,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,35,2,2
3,12,3,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,1,2
3,10,4,1,2001,2,2,1,2,2,1,1,1,1,1,1,2,1,1,8,5,1,1,40,2,2
5,9,4,1,2001,3,7,1,2,2,1,1,2,1,1,1,3,1,2,13,1,1,1,40,2,2
7,9,4,1,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,11,5,1,1,35,2,2
7,9,4,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,1,2
1,4,4,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,35,2,2
2,14,4,2,2001,4,1,1,2,2,1,2,1,1,1,1,5,1,1,14,6,1,1,28,2,2
13,3,2,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,11,6,1,1,28,2,2
10,3,3,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,,2,2
1,3,4,1,2001,2,3,1,2,2,4,1,1,1,1,1,1,1,2,14,6,1,1,35,2,2
1,13,4,2,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,13,6,1,1,,2,2
3,13,4,3,2001,3,7,1,2,2,1,1,1,1,1,1,3,1,1,9,10,1,1,,2,2
3,13,3,3,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,32,2,2
8,13,4,3,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,,2,2
1,15,4,1,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,6,10,1,1,,2,2
6,15,4,1,2001,3,3,1,2,2,1,1,1,1,1,1,1,1,2,1,6,1,1,28,2,2
1,12,4,3,2001,2,3,1,2,2,1,1,1,1,1,2,3,1,2,8,6,1,2,,2,2
1,12,3,3,2001,3,2,1,2,2,1,1,2,1,1,1,3,1,2,11,6,1,1,,2,2
5,12,4,2,2001,2,1,1,2,2,1,1,2,1,1,1,3,1,2,14,6,1,1,,2,2
1,3,4,1,2001,4,1,1,2,2,1,4,1,1,1,1,2,1,2,4,6,1,1,,2,1
2,14,3,3,2001,2,2,8,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,32,2,2
1,2,4,2,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,,2,2
1,2,3,2,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,1,6,1,1,,2,2
1,4,4,3,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,,2,2
1,7,4,3,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,2
1,7,4,4,2001,2,1,1,2,2,1,1,1,1,1,2,1,1,2,9,6,1,1,,2,2
1,3,4,3,2001,2,2,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,25,2,2
4,8,4,4,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,,2,2
3,8,4,4,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,2,1,,2,2
3,12,4,4,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,1,14,2,1,1,37,2,2
5,1,4,5,2001,3,4,1,2,2,1,1,2,1,1,1,1,1,1,14,6,1,1,,1,2
9,3,4,5,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,11,2,1,,2,2
3,3,4,5,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,1,,2,2
3,4,4,4,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,19,5,1,1,,2,2
4,3,3,3,2001,3,1,1,1,1,1,1,1,1,1,1,1,1,2,14,5,1,1,,1,2
3,4,4,5,2001,3,2,1,2,2,1,1,2,1,1,1,3,1,2,14,5,1,1,,1,2
1,8,4,5,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,1,35,1,2
5,13,1,7,2001,3,7,2,2,2,1,1,2,3,1,2,2,1,2,8,5,1,1,35,2,2
1,13,3,7,2001,3,1,1,2,2,1,1,2,1,1,1,3,1,2,14,6,1,1,,1,2
1,13,4,8,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,11,1,1,,2,2
1,13,4,8,2001,4,1,1,2,2,1,3,2,1,1,1,4,1,2,14,6,1,1,,2,2
6,13,4,4,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,8,6,1,1,32,2,2
8,13,3,4,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,5,1,1,,1,2
8,13,4,4,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,5,1,1,,1,2
3,13,4,4,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,2,14,11,1,1,,2,2
3,13,3,5,2001,2,7,8,2,2,1,1,2,1,1,1,4,1,2,14,2,1,1,35,2,2
9,13,4,7,2001,2,1,3,2,2,1,1,1,1,1,1,3,1,2,8,5,1,1,31,2,2
1,8,4,5,2001,4,1,2,2,2,1,4,1,1,1,1,2,1,1,8,6,1,1,40,1,2
1,15,4,5,2001,4,1,8,2,2,2,4,1,2,1,1,1,1,1,14,6,1,1,,1,2
1,15,4,6,2001,2,1,7,2,2,1,1,1,1,1,1,5,1,1,8,6,1,1,,1,2
2,15,4,4,2001,4,1,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1,,1,2
4,15,4,7,2001,3,1,1,2,2,1,1,1,1,1,1,5,2,1,14,6,1,1,33,2,2
3,15,3,4,2001,2,4,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
1,4,4,8,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,2,12,6,1,1,41,2,2
3,4,4,8,2001,3,1,1,2,2,1,1,1,1,3,1,3,1,2,14,6,1,1,,2,2
5,12,4,5,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,19,6,1,1,,2,1
5,3,4,8,2001,3,3,1,2,2,1,1,2,1,1,1,4,1,2,17,6,1,1,,2,2
1,3,4,8,2001,4,4,1,2,2,1,4,1,1,1,3,5,1,1,17,2,1,1,25,2,2
4,3,4,9,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,40,1,2
4,3,4,7,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,1,14,6,1,1,,1,2
7,13,4,7,2001,2,7,1,2,2,1,1,1,1,1,1,2,1,2,9,5,1,1,,2,2
3,13,4,6,2001,3,1,2,2,2,1,1,1,1,1,1,3,1,2,1,5,1,1,40,2,2
3,13,4,8,2001,4,1,1,2,2,1,2,1,1,1,1,3,3,2,14,6,1,1,,1,2
1,12,3,5,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,1,,1,2
1,12,4,5,2001,3,2,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,2
1,14,4,6,2001,1,2,5,1,1,1,3,1,1,1,1,5,1,1,9,4,1,1,,1,2
1,11,4,3,2001,2,7,4,2,2,1,1,1,1,1,1,3,1,2,9,5,1,1,27,1,2
1,11,4,4,2001,4,1,1,2,2,1,2,1,1,1,1,3,1,2,17,6,1,1,25,2,2
1,11,4,4,2001,3,3,1,2,2,1,1,1,1,1,1,3,1,2,17,3,1,1,32,2,2
1,11,4,6,2001,2,1,1,2,2,1,1,3,1,1,1,2,1,2,8,6,1,1,38,2,2
6,11,1,1,2001,2,1,8,2,2,4,2,1,1,1,1,1,1,2,8,5,1,1,22,2,2
6,11,4,1,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,13,5,1,1,45,2,2
6,11,4,5,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,3,1,1,45,2,2
6,11,4,6,2001,2,1,1,2,2,1,1,1,1,2,2,4,1,2,17,5,1,1,42,2,2
2,14,1,6,2001,1,1,1,2,2,2,4,1,2,1,1,1,1,1,14,6,1,1,42,2,2
2,14,4,8,2001,2,3,1,2,2,1,1,1,1,1,1,1,1,2,9,6,2,1,42,2,2
2,14,3,9,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,25,2,2
2,14,4,9,2001,3,1,1,2,2,2,1,1,2,1,1,1,1,2,14,6,1,1,35,2,2
5,11,4,5,2001,3,1,1,2,2,1,1,1,1,1,1,,1,2,9,6,1,1,,2,2
11,11,4,5,2001,3,1,2,2,2,1,1,1,1,1,1,4,1,2,12,11,1,1,31,2,2
9,11,4,3,2001,3,1,2,2,2,1,1,1,1,1,1,4,1,2,7,5,1,1,,2,2
8,11,3,4,2001,4,1,8,2,2,1,2,2,1,1,1,3,1,2,11,6,1,1,,2,2
4,11,4,3,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,19,6,1,1,,2,2
1,8,4,9,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,1,16,6,1,1,,2,2
4,10,1,7,2001,4,1,1,2,2,1,4,1,1,1,1,2,1,2,4,6,1,1,,1,1
3,12,4,6,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1,,2,2
3,12,3,6,2001,2,1,1,2,2,1,1,2,1,1,1,3,1,2,8,6,1,1,,2,2
5,12,3,9,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,1
4,14,4,6,2001,3,1,1,2,2,1,3,1,1,1,1,5,1,1,14,6,1,1,30,2,2
7,13,1,9,2001,3,2,1,2,2,1,1,1,1,1,1,2,1,1,16,6,1,1,,1,2
7,13,4,10,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,,1,2
7,13,1,10,2001,2,2,1,2,2,1,1,1,1,1,1,2,1,2,6,6,1,1,24,2,2
8,13,4,9,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,35,1,2
8,13,3,10,2001,2,1,1,2,2,2,1,1,2,1,1,1,1,2,14,6,1,1,,2,2
8,13,4,11,2001,2,1,1,2,2,1,1,2,1,1,3,1,1,2,14,6,1,1,40,2,2
8,13,4,12,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,5,1,1,,1,2
8,13,1,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
8,13,1,12,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,,2,2
3,12,3,12,2001,4,1,1,2,2,4,2,1,1,1,1,3,1,2,14,6,1,1,,2,2
5,12,3,12,2001,3,1,1,2,2,1,1,1,1,1,1,4,2,2,14,8,1,1,,2,2
3,8,4,7,2001,3,1,1,2,2,2,2,1,2,1,1,1,1,2,13,6,1,1,,2,2
3,8,4,11,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,11,1,1,,2,2
3,8,1,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,5,1,1,27,2,2
6,8,4,7,2001,3,1,1,2,2,1,1,1,1,1,2,4,1,2,14,5,1,1,32,2,2
5,3,4,10,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,13,6,1,1,,2,2
5,3,4,11,2001,4,1,1,2,2,1,1,1,1,1,1,3,1,2,17,6,1,1,,2,2
12,3,4,11,2001,3,3,1,2,2,1,1,4,1,1,1,3,1,2,4,6,1,1,47,1,2
1,2,3,10,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,8,5,1,1,,1,2
6,9,2,6,2001,3,1,1,2,2,2,1,1,1,1,1,2,1,2,14,6,1,1,,2,2
6,9,4,10,2001,1,1,1,2,2,2,4,1,1,1,1,2,1,2,14,6,1,1,,2,2
4,9,4,8,2001,4,1,1,2,2,1,2,1,1,1,1,2,1,2,14,6,1,1,,2,2
2,9,4,7,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,9,6,1,1,,2,2
2,9,4,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,14,5,1,1,,2,2
2,9,4,9,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,1,14,5,1,1,35,1,2
7,9,4,4,2001,2,1,8,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1,,2,2
1,11,4,8,2001,4,3,8,2,2,1,1,1,1,1,1,3,1,2,4,5,1,1,25,2,1
6,11,4,8,2001,4,1,1,2,2,1,4,1,1,1,1,4,1,2,2,6,1,1,,2,2
6,11,4,11,2001,2,3,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,3,,2,2
6,11,4,12,2001,2,1,1,2,2,1,1,1,1,1,1,4,2,2,14,6,1,1,,2,2
8,11,1,8,2001,1,1,1,2,2,1,2,1,1,1,1,3,1,2,9,6,1,1,,2,2
5,11,4,8,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,,1,2
5,11,4,9,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,,2,2
5,11,4,12,2001,3,7,8,2,2,1,1,1,1,1,1,2,1,2,7,4,1,1,,2,2
4,11,4,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,13,5,1,1,,2,2
9,11,4,11,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,19,6,1,1,22,2,2
10,11,4,12,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,14,4,1,1,,2,2
3,11,4,8,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,2,13,6,1,1,,2,2
3,4,4,8,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1,,2,2
1,1,3,6,2001,2,1,1,2,2,2,4,1,2,1,1,1,1,2,14,6,1,1,,2,2
5,1,3,11,2001,3,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,42,2,2
5,1,4,11,2001,3,1,1,2,2,1,1,2,1,1,1,1,1,2,17,6,1,1,,2,2
1,6,3,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1,,2,1
1,6,4,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,2,2,13,6,1,1,,2,2
3,6,4,10,2001,2,1,1,2,2,1,1,1,1,2,3,3,1,2,14,6,1,1,,2,2
2,6,3,6,2001,2,1,1,2,2,1,1,2,2,1,1,1,1,2,9,6,1,1,,2,2
5,6,4,7,2001,2,7,1,2,2,1,1,1,1,1,1,2,1,2,9,5,1,1,,2,2
5,6,4,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,5,1,1,,2,2
1,17,2,5,2001,2,7,1,2,2,1,1,3,5,2,2,4,4,2,12,6,1,1,40,2,2
1,17,4,6,2001,1,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
1,17,3,6,2001,2,1,1,2,1,2,2,1,1,1,1,1,1,2,14,6,1,1,32,2,2
1,17,2,8,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,,2,2
1,17,4,8,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1,,1,2
1,17,4,12,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,8,6,1,1,35,2,2
1,17,4,12,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,8,6,1,1,35,2,2
7,17,4,3,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,,2,2
7,17,3,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,9,5,1,1,,2,2
9,17,4,8,2001,2,3,8,2,2,1,4,1,1,1,1,1,1,2,8,6,1,1,,2,2
9,17,3,10,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,,2,2
10,17,3,6,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,,2,2
10,17,3,6,2001,1,3,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,,2,2
10,17,4,7,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,,2,2
10,17,3,8,2001,2,3,1,1,2,1,4,1,1,1,1,1,1,2,9,6,1,1,,2,2
10,17,4,12,2001,4,1,1,2,2,4,4,4,1,1,1,3,1,2,14,6,1,2,38,2,2
3,17,3,10,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,25,2,2
8,17,4,5,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1,26,2,2
1,15,3,10,2001,3,4,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,15,4,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,,2,2
6,15,3,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,,2,2
3,15,4,11,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,8,6,1,1,32,2,2
11,9,4,7,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,,1,2
11,9,4,11,2001,3,3,2,2,2,1,1,1,1,1,1,3,4,2,9,5,1,1,,1,2
11,9,2,12,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,11,11,1,1,35,2,2
1,10,3,3,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,10,6,1,1,,2,2
1,10,3,10,2001,3,1,1,2,2,1,1,1,1,1,3,3,1,2,14,6,1,1,,2,2
5,10,4,2,2001,4,1,1,2,2,1,2,1,1,1,1,3,1,2,9,6,1,1,,2,2
1,14,3,10,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,8,6,1,1,43,2,2
1,14,4,11,2001,3,1,1,2,2,1,2,1,1,1,1,2,1,1,8,6,1,1,,2,2
4,14,3,11,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,9,6,1,1,,2,2
4,14,3,12,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,10,6,1,1,30,2,1
2,14,4,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,30,2,2
3,57,4,1,2001,3,3,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,32,2,2
1,57,4,2,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,6,6,1,1,,2,2
1,57,4,2,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,32,1,2
3,57,4,3,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,,32,2,2
4,62,3,2,2001,3,1,1,1,2,1,1,1,1,1,1,3,1,2,9,5,1,1,,2,2
5,65,4,2,2001,4,1,1,2,2,1,2,1,1,1,1,2,1,2,2,6,1,7,,2,2
1,67,3,1,2001,2,1,5,2,1,1,1,1,1,1,1,5,1,1,5,6,1,1,50,2,2
1,60,2,1,2001,4,1,1,2,2,1,3,1,1,1,1,1,2,1,12,4,1,1,28,2,2
1,57,4,4,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,,,,,
3,64,4,1,2001,4,1,1,2,2,1,3,1,1,1,1,5,1,1,14,6,1,1,32,2,2
3,64,4,5,2001,1,1,1,2,2,1,4,1,1,1,1,5,1,1,1,6,1,1,,1,2
12,64,4,3,2001,4,1,4,2,2,1,2,1,1,1,1,5,1,1,11,6,1,1,,2,2
1,63,4,4,2001,4,1,1,2,2,1,4,2,1,1,1,2,1,2,11,1,2,1,,2,2
2,65,3,6,2001,4,1,1,2,2,1,2,4,1,1,1,1,1,2,4,6,1,1,,2,2
6,65,4,6,2001,4,1,1,2,2,2,1,2,2,1,1,1,1,1,14,6,1,1,30,2,2
1,65,4,7,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,11,6,1,1,32,2,2
8,66,3,6,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,9,6,1,1,32,2,2
14,63,4,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,15,6,1,1,45,2,2
14,63,4,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,4,2,1,,1,2
14,63,4,5,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,5,1,1,,1,2
7,65,3,9,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
4,59,3,9,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,,1,2
2,66,4,6,2001,3,3,1,2,2,1,1,3,1,1,1,2,1,1,11,6,2,1,32,2,2
1,65,4,10,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,,1,2
1,59,4,10,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
3,63,1,7,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,64,4,12,2001,2,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,48,2,2
1,59,4,12,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,16,6,1,1,50,2,2
1,57,4,7,2001,4,3,1,2,2,1,3,2,1,1,1,1,1,2,14,1,1,1,30,2,2
1,66,4,11,2001,1,1,1,2,2,1,3,1,1,1,1,2,2,1,19,1,1,3,25,2,2
5,65,4,12,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,64,2,10,2001,4,1,8,1,1,1,2,1,1,1,1,5,1,1,13,10,1,7,,2,2
7,64,4,10,2001,2,1,1,2,2,2,1,1,2,1,1,5,1,1,,6,1,1,,2,2
7,64,1,12,2001,4,1,1,2,1,2,1,1,1,1,1,5,1,1,9,6,1,1,,2,2
1,61,3,12,2001,3,1,1,2,2,1,2,1,1,1,1,1,1,2,9,1,1,1,35,1,2
3,61,4,11,2001,2,3,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,1,2
3,61,3,11,2001,2,1,1,2,2,1,1,2,1,1,1,2,1,2,9,6,2,1,35,2,2
1,63,2,12,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,11,6,1,1,,2,2
6,63,4,10,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
1,57,4,10,2001,2,1,2,2,2,1,1,1,1,1,1,2,1,2,11,6,1,1,35,2,2
