Thana,District,Accident_Severity,Month,Year,Time,Junction_Type,Traffic_Control,Movement,Divider,Weather,Light,Road_Geometry,Surface_Condition,Surface_Type,Surface_Quality,Road_Class,Road_Feature,Location_Type,Vehicle_Type,Vehicle_Movement,Vehicle_Loading,Vehicle_Defect,Vehicle_Driver_Age,Vehicle_Alcohol,Vehicle_Seat_Belt
6,55,F,9,2001,3,1,1,2,2,1,1,1,1,1,1,4,2,2,14,6,1,1, ?,2,2
1,54,F,9,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,1,14,6,?,?, ?,?,?
12,54,S,9,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,30,2,2
1,54,G,10,2001,1,1,1,2,2,1,?,5,1,1,1,4,1,2,6,6,?,?,35,2,2
5,54,G,10,2001,2,3,1,2,2,1,1,3,1,1,1,4,4,2,13,7,?,?, ?,?,?
3,53,G,11,2001,3,7,1,2,2,1,1,1,?,?,?,?,?,2,6,9,2,6,30,?,?
5,56,F,11,2001,3,1,8,2,2,1,1,1,1,1,1,1,1,2,14,11,2,7, ?,1,2
1,54,F,11,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,2,4,6,?,?, ?,?,?
1,54,M,11,2001,4,7,8,2,2,1,4,1,1,1,2,4,1,2,10,6,1,7,27,2,2
5,54,F,11,2001,3,3,1,2,2,1,1,1,1,1,1,4,4,2,17,6,1,1, ?,2,2
1,55,F,12,2001,2,7,1,2,2,4,2,1,2,1,3,3,1,1,13,6,1,1, ?,?,?
1,53,S,12,2001,3,1,1,2,2,1,2,1,1,1,1,2,1,2,8,5,1,1,40,2,2
1,54,G,12,2001,3,3,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,7,45,2,2
1,54,G,12,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,1,13,6,1,1,35,1,2
1,54,M,12,2001,4,1,1,2,2,1,2,2,1,1,2,5,1,1,10,11,1,?, ?,2,2
12,54,F,12,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,13,6,?,?, ?,?,?
1,21,G,1,2001,4,3,1,2,1,4,4,1,2,1,1,1,1,1,14,6,?,?, ?,?,2
3,25,F,1,2001,1,1,1,2,2,4,2,1,2,1,1,3,1,2,14,6,1,?, ?,2,2
1,25,F,1,2001,2,3,1,2,2,1,1,1,1,1,1,3,1,2,14,2,?,3, ?,1,2
6,34,F,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,8,1,6, ?,1,2
1,24,F,1,2001,3,1,2,2,2,1,1,1,1,1,1,1,1,2,14,1,1,1, ?,2,2
1,24,G,1,2001,3,3,1,2,2,1,1,2,1,1,1,1,1,2,14,1,1,1, ?,1,2
2,19,F,2,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,5,2,1, ?,1,2
6,34,F,2,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,9,2,?, ?,1,2
1,28,F,3,2001,1,3,1,2,2,1,3,2,1,1,1,5,1,1,16,11,1,1,40,2,2
3,28,S,3,2001,2,2,4,2,2,1,1,1,1,1,1,5,1,1,5,6,1,1,45,2,2
4,32,F,3,2001,4,1,1,2,2,1,4,1,1,1,1,3,3,2,9,6,1,?, ?,2,2
5,29,F,2,2001,3,1,2,2,2,1,1,1,1,1,1,2,1,2,14,2,1,1, ?,2,2
5,29,F,3,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,32,2,2
1,21,F,3,2001,4,1,1,1,2,1,2,1,1,1,1,4,1,2,6,6,2,?,45,2,2
7,25,F,2,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,?, ?,2,2
4,18,F,3,2001,4,1,1,2,2,1,2,1,1,1,1,2,1,2,13,6,1,1, ?,1,2
1,22,F,3,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,22,F,4,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,14,6,1,1,32,2,2
1,19,F,4,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,14,1,1,1,40,1,2
1,19,G,4,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,1,1,1,30,1,2
6,21,F,4,2001,2,1,1,2,1,1,1,1,1,1,1,1,1,2,4,9,2,1, ?,2,2
1,24,F,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,6,11,1,1, ?,1,2
9,24,F,6,2001,3,3,1,1,1,1,1,1,1,1,1,2,5,1,14,6,1,1, ?,1,2
1,22,F,6,2001,3,1,6,2,1,1,1,1,1,1,1,1,1,1,9,6,1,1, ?,1,2
7,24,F,9,2001,3,1,1,1,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,21,F,10,2001,4,1,2,1,1,1,4,1,1,2,?,1,?,?,14,5,1,1,37,2,2
3,21,M,10,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,11,6,1,2, ?,1,2
8,29,S,8,2001,3,1,2,1,2,1,1,1,1,1,1,1,1,2,14,6,1,1,35,2,2
8,29,M,8,2001,2,1,2,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
1,21,F,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,5,1,1, ?,2,2
1,21,F,11,2001,3,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,34,2,2
6,21,F,11,2001,2,1,1,1,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,22,F,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,3,2,14,6,1,1, ?,1,2
2,28,F,12,2001,4,3,1,2,1,1,2,1,1,1,1,1,1,1,14,6,1,1,30,1,2
3,18,F,12,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1, ?,1,2
1,21,G,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,42,2,2
2,27,F,11,2001,2,1,1,2,2,2,2,1,2,1,1,1,1,2,9,4,1,5, ?,1,2
1,1,M,1,2001,3,3,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1, ?,2,2
1,14,F,1,2001,2,3,1,2,2,1,1,1,1,1,1,5,1,1,10,2,1,1, ?,2,1
1,14,F,1,2001,3,1,1,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1,35,1,2
3,14,G,1,2001,2,3,1,2,1,1,1,2,1,1,1,5,1,1,14,6,1,1, ?,1,2
2,14,G,1,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,40,2,2
1,12,F,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,35,2,2
3,12,G,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1, ?,1,2
3,10,F,1,2001,2,2,1,2,2,1,1,1,1,1,1,2,1,1,8,5,1,1,40,2,2
5,9,F,1,2001,3,7,1,2,2,1,1,2,1,1,1,3,1,2,13,1,1,1,40,2,2
7,9,F,1,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,11,5,1,1,35,2,2
7,9,F,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1, ?,1,2
1,4,F,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,35,2,2
2,14,F,2,2001,4,1,1,2,2,1,2,1,1,1,1,5,1,1,14,6,1,1,28,2,2
13,3,M,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,11,6,1,1,28,2,2
10,3,G,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1, ?,2,2
1,3,F,1,2001,2,3,1,2,2,4,1,1,1,1,1,1,1,2,14,6,1,1,35,2,2
1,13,F,2,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,13,6,1,1, ?,2,2
3,13,F,3,2001,3,7,1,2,2,1,1,1,1,1,1,3,1,1,9,10,1,1, ?,2,2
3,13,G,3,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,32,2,2
8,13,F,3,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
1,15,F,1,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,6,10,1,1, ?,2,2
6,15,F,1,2001,3,3,1,2,2,1,1,1,1,1,1,1,1,2,1,6,1,1,28,2,2
1,12,F,3,2001,2,3,1,2,2,1,1,1,1,1,2,3,1,2,8,6,1,2, ?,2,2
1,12,G,3,2001,3,2,1,2,2,1,1,2,1,1,1,3,1,2,11,6,1,1, ?,2,2
5,12,F,2,2001,2,1,1,2,2,1,1,2,1,1,1,3,1,2,14,6,1,1, ?,2,2
1,3,F,1,2001,4,1,1,2,2,1,4,1,1,1,1,2,1,2,4,6,1,1, ?,2,1
2,14,G,3,2001,2,2,8,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,32,2,2
1,2,F,2,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
1,2,G,2,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,1,6,1,1, ?,2,2
1,4,F,3,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1, ?,2,2
1,7,F,3,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1, ?,2,2
1,7,F,4,2001,2,1,1,2,2,1,1,1,1,1,2,1,1,2,9,6,1,1, ?,2,2
1,3,F,3,2001,2,2,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,25,2,2
4,8,F,4,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1, ?,2,2
3,8,F,4,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,2,1, ?,2,2
3,12,F,4,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,1,14,2,1,1,37,2,2
5,1,F,5,2001,3,4,1,2,2,1,1,2,1,1,1,1,1,1,14,6,1,1, ?,1,2
9,3,F,5,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,11,2,1, ?,2,2
3,3,F,5,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,1, ?,2,2
3,4,F,4,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,19,5,1,1, ?,2,2
4,3,G,3,2001,3,1,1,1,1,1,1,1,1,1,1,1,1,2,14,5,1,1, ?,1,2
3,4,F,5,2001,3,2,1,2,2,1,1,2,1,1,1,3,1,2,14,5,1,1, ?,1,2
1,8,F,5,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,1,35,1,2
5,13,S,7,2001,3,7,2,2,2,1,1,2,3,1,2,2,1,2,8,5,1,1,35,2,2
1,13,G,7,2001,3,1,1,2,2,1,1,2,1,1,1,3,1,2,14,6,1,1, ?,1,2
1,13,F,8,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,11,1,1, ?,2,2
1,13,F,8,2001,4,1,1,2,2,1,3,2,1,1,1,4,1,2,14,6,1,1, ?,2,2
6,13,F,4,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,8,6,1,1,32,2,2
8,13,G,4,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,5,1,1, ?,1,2
8,13,F,4,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,5,1,1, ?,1,2
3,13,F,4,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,2,14,11,1,1, ?,2,2
3,13,G,5,2001,2,7,8,2,2,1,1,2,1,1,1,4,1,2,14,2,1,1,35,2,2
9,13,F,7,2001,2,1,3,2,2,1,1,1,1,1,1,3,1,2,8,5,1,1,31,2,2
1,8,F,5,2001,4,1,2,2,2,1,4,1,1,1,1,2,1,1,8,6,1,1,40,1,2
1,15,F,5,2001,4,1,8,2,2,2,4,1,2,1,1,1,1,1,14,6,1,1, ?,1,2
1,15,F,6,2001,2,1,7,2,2,1,1,1,1,1,1,5,1,1,8,6,1,1, ?,1,2
2,15,F,4,2001,4,1,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1, ?,1,2
4,15,F,7,2001,3,1,1,2,2,1,1,1,1,1,1,5,2,1,14,6,1,1,33,2,2
3,15,G,4,2001,2,4,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
1,4,F,8,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,2,12,6,1,1,41,2,2
3,4,F,8,2001,3,1,1,2,2,1,1,1,1,3,1,3,1,2,14,6,1,1, ?,2,2
5,12,F,5,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,19,6,1,1, ?,2,1
5,3,F,8,2001,3,3,1,2,2,1,1,2,1,1,1,4,1,2,17,6,1,1, ?,2,2
1,3,F,8,2001,4,4,1,2,2,1,4,1,1,1,3,5,1,1,17,2,1,1,25,2,2
4,3,F,9,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,40,1,2
4,3,F,7,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,1,14,6,1,1, ?,1,2
7,13,F,7,2001,2,7,1,2,2,1,1,1,1,1,1,2,1,2,9,5,1,1, ?,2,2
3,13,F,6,2001,3,1,2,2,2,1,1,1,1,1,1,3,1,2,1,5,1,1,40,2,2
3,13,F,8,2001,4,1,1,2,2,1,2,1,1,1,1,3,3,2,14,6,1,1, ?,1,2
1,12,G,5,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,1, ?,1,2
1,12,F,5,2001,3,2,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1, ?,2,2
1,14,F,6,2001,1,2,5,1,1,1,3,1,1,1,1,5,1,1,9,4,1,1, ?,1,2
1,11,F,3,2001,2,7,4,2,2,1,1,1,1,1,1,3,1,2,9,5,1,1,27,1,2
1,11,F,4,2001,4,1,1,2,2,1,2,1,1,1,1,3,1,2,17,6,1,1,25,2,2
1,11,F,4,2001,3,3,1,2,2,1,1,1,1,1,1,3,1,2,17,3,1,1,32,2,2
1,11,F,6,2001,2,1,1,2,2,1,1,3,1,1,1,2,1,2,8,6,1,1,38,2,2
6,11,S,1,2001,2,1,8,2,2,4,2,1,1,1,1,1,1,2,8,5,1,1,22,2,2
6,11,F,1,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,13,5,1,1,45,2,2
6,11,F,5,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,3,1,1,45,2,2
6,11,F,6,2001,2,1,1,2,2,1,1,1,1,2,2,4,1,2,17,5,1,1,42,2,2
2,14,S,6,2001,1,1,1,2,2,2,4,1,2,1,1,1,1,1,14,6,1,1,42,2,2
2,14,F,8,2001,2,3,1,2,2,1,1,1,1,1,1,1,1,2,9,6,2,1,42,2,2
2,14,G,9,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,25,2,2
2,14,F,9,2001,3,1,1,2,2,2,1,1,2,1,1,1,1,2,14,6,1,1,35,2,2
5,11,F,5,2001,3,1,1,2,2,1,1,1,1,1,1,?,1,2,9,6,1,1, ?,2,2
11,11,F,5,2001,3,1,2,2,2,1,1,1,1,1,1,4,1,2,12,11,1,1,31,2,2
9,11,F,3,2001,3,1,2,2,2,1,1,1,1,1,1,4,1,2,7,5,1,1, ?,2,2
8,11,G,4,2001,4,1,8,2,2,1,2,2,1,1,1,3,1,2,11,6,1,1, ?,2,2
4,11,F,3,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,19,6,1,1, ?,2,2
1,8,F,9,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,1,16,6,1,1, ?,2,2
4,10,S,7,2001,4,1,1,2,2,1,4,1,1,1,1,2,1,2,4,6,1,1, ?,1,1
3,12,F,6,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1, ?,2,2
3,12,G,6,2001,2,1,1,2,2,1,1,2,1,1,1,3,1,2,8,6,1,1, ?,2,2
5,12,G,9,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1, ?,2,1
4,14,F,6,2001,3,1,1,2,2,1,3,1,1,1,1,5,1,1,14,6,1,1,30,2,2
7,13,S,9,2001,3,2,1,2,2,1,1,1,1,1,1,2,1,1,16,6,1,1, ?,1,2
7,13,F,10,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1, ?,1,2
7,13,S,10,2001,2,2,1,2,2,1,1,1,1,1,1,2,1,2,6,6,1,1,24,2,2
8,13,F,9,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,35,1,2
8,13,G,10,2001,2,1,1,2,2,2,1,1,2,1,1,1,1,2,14,6,1,1, ?,2,2
8,13,F,11,2001,2,1,1,2,2,1,1,2,1,1,3,1,1,2,14,6,1,1,40,2,2
8,13,F,12,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,5,1,1, ?,1,2
8,13,S,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
8,13,S,12,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
3,12,G,12,2001,4,1,1,2,2,4,2,1,1,1,1,3,1,2,14,6,1,1, ?,2,2
5,12,G,12,2001,3,1,1,2,2,1,1,1,1,1,1,4,2,2,14,8,1,1, ?,2,2
3,8,F,7,2001,3,1,1,2,2,2,2,1,2,1,1,1,1,2,13,6,1,1, ?,2,2
3,8,F,11,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,11,1,1, ?,2,2
3,8,S,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,5,1,1,27,2,2
6,8,F,7,2001,3,1,1,2,2,1,1,1,1,1,2,4,1,2,14,5,1,1,32,2,2
5,3,F,10,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,13,6,1,1, ?,2,2
5,3,F,11,2001,4,1,1,2,2,1,1,1,1,1,1,3,1,2,17,6,1,1, ?,2,2
12,3,F,11,2001,3,3,1,2,2,1,1,4,1,1,1,3,1,2,4,6,1,1,47,1,2
1,2,G,10,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,8,5,1,1, ?,1,2
6,9,M,6,2001,3,1,1,2,2,2,1,1,1,1,1,2,1,2,14,6,1,1, ?,2,2
6,9,F,10,2001,1,1,1,2,2,2,4,1,1,1,1,2,1,2,14,6,1,1, ?,2,2
4,9,F,8,2001,4,1,1,2,2,1,2,1,1,1,1,2,1,2,14,6,1,1, ?,2,2
2,9,F,7,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,9,6,1,1, ?,2,2
2,9,F,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,14,5,1,1, ?,2,2
2,9,F,9,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,1,14,5,1,1,35,1,2
7,9,F,4,2001,2,1,8,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1, ?,2,2
1,11,F,8,2001,4,3,8,2,2,1,1,1,1,1,1,3,1,2,4,5,1,1,25,2,1
6,11,F,8,2001,4,1,1,2,2,1,4,1,1,1,1,4,1,2,2,6,1,1, ?,2,2
6,11,F,11,2001,2,3,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,3, ?,2,2
6,11,F,12,2001,2,1,1,2,2,1,1,1,1,1,1,4,2,2,14,6,1,1, ?,2,2
8,11,S,8,2001,1,1,1,2,2,1,2,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
5,11,F,8,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1, ?,1,2
5,11,F,9,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1, ?,2,2
5,11,F,12,2001,3,7,8,2,2,1,1,1,1,1,1,2,1,2,7,4,1,1, ?,2,2
4,11,F,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,13,5,1,1, ?,2,2
9,11,F,11,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,19,6,1,1,22,2,2
10,11,F,12,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,14,4,1,1, ?,2,2
3,11,F,8,2001,4,1,1,2,2,1,2,1,1,1,1,4,1,2,13,6,1,1, ?,2,2
3,4,F,8,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1, ?,2,2
1,1,G,6,2001,2,1,1,2,2,2,4,1,2,1,1,1,1,2,14,6,1,1, ?,2,2
5,1,G,11,2001,3,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,42,2,2
5,1,F,11,2001,3,1,1,2,2,1,1,2,1,1,1,1,1,2,17,6,1,1, ?,2,2
1,6,G,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1, ?,2,1
1,6,F,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,2,2,13,6,1,1, ?,2,2
3,6,F,10,2001,2,1,1,2,2,1,1,1,1,2,3,3,1,2,14,6,1,1, ?,2,2
2,6,G,6,2001,2,1,1,2,2,1,1,2,2,1,1,1,1,2,9,6,1,1, ?,2,2
5,6,F,7,2001,2,7,1,2,2,1,1,1,1,1,1,2,1,2,9,5,1,1, ?,2,2
5,6,F,11,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,5,1,1, ?,2,2
1,17,M,5,2001,2,7,1,2,2,1,1,3,5,2,2,4,4,2,12,6,1,1,40,2,2
1,17,F,6,2001,1,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
1,17,G,6,2001,2,1,1,2,1,2,2,1,1,1,1,1,1,2,14,6,1,1,32,2,2
1,17,M,8,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1, ?,2,2
1,17,F,8,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1, ?,1,2
1,17,F,12,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,8,6,1,1,35,2,2
1,17,F,12,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,8,6,1,1,35,2,2
7,17,F,3,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
7,17,G,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,9,5,1,1, ?,2,2
9,17,F,8,2001,2,3,8,2,2,1,4,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
9,17,G,10,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
10,17,G,6,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
10,17,G,6,2001,1,3,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
10,17,F,7,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1, ?,2,2
10,17,G,8,2001,2,3,1,1,2,1,4,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
10,17,F,12,2001,4,1,1,2,2,4,4,4,1,1,1,3,1,2,14,6,1,2,38,2,2
3,17,G,10,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,25,2,2
8,17,F,5,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1,26,2,2
1,15,G,10,2001,3,4,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
1,15,F,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1, ?,2,2
6,15,G,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1, ?,2,2
3,15,F,11,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,8,6,1,1,32,2,2
11,9,F,7,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1, ?,1,2
11,9,F,11,2001,3,3,2,2,2,1,1,1,1,1,1,3,4,2,9,5,1,1, ?,1,2
11,9,M,12,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,11,11,1,1,35,2,2
1,10,G,3,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,10,6,1,1, ?,2,2
1,10,G,10,2001,3,1,1,2,2,1,1,1,1,1,3,3,1,2,14,6,1,1, ?,2,2
5,10,F,2,2001,4,1,1,2,2,1,2,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
1,14,G,10,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,8,6,1,1,43,2,2
1,14,F,11,2001,3,1,1,2,2,1,2,1,1,1,1,2,1,1,8,6,1,1, ?,2,2
4,14,G,11,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,9,6,1,1, ?,2,2
4,14,G,12,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,10,6,1,1,30,2,1
2,14,F,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,30,2,2
3,57,F,1,2001,3,3,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,32,2,2
1,57,F,2,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,6,6,1,1, ?,2,2
1,57,F,2,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,32,1,2
3,57,F,3,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,?,32,2,2
4,62,G,2,2001,3,1,1,1,2,1,1,1,1,1,1,3,1,2,9,5,1,1, ?,2,2
5,65,F,2,2001,4,1,1,2,2,1,2,1,1,1,1,2,1,2,2,6,1,7, ?,2,2
1,67,G,1,2001,2,1,5,2,1,1,1,1,1,1,1,5,1,1,5,6,1,1,50,2,2
1,60,M,1,2001,4,1,1,2,2,1,3,1,1,1,1,1,2,1,12,4,1,1,28,2,2
1,57,F,4,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,?,?, ?,?,?
3,64,F,1,2001,4,1,1,2,2,1,3,1,1,1,1,5,1,1,14,6,1,1,32,2,2
3,64,F,5,2001,1,1,1,2,2,1,4,1,1,1,1,5,1,1,1,6,1,1, ?,1,2
12,64,F,3,2001,4,1,4,2,2,1,2,1,1,1,1,5,1,1,11,6,1,1, ?,2,2
1,63,F,4,2001,4,1,1,2,2,1,4,2,1,1,1,2,1,2,11,1,2,1, ?,2,2
2,65,G,6,2001,4,1,1,2,2,1,2,4,1,1,1,1,1,2,4,6,1,1, ?,2,2
6,65,F,6,2001,4,1,1,2,2,2,1,2,2,1,1,1,1,1,14,6,1,1,30,2,2
1,65,F,7,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,11,6,1,1,32,2,2
8,66,G,6,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,9,6,1,1,32,2,2
14,63,F,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,15,6,1,1,45,2,2
14,63,F,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,4,2,1, ?,1,2
14,63,F,5,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,5,1,1, ?,1,2
7,65,G,9,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
4,59,G,9,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1, ?,1,2
2,66,F,6,2001,3,3,1,2,2,1,1,3,1,1,1,2,1,1,11,6,2,1,32,2,2
1,65,F,10,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1, ?,1,2
1,59,F,10,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1, ?,2,2
3,63,S,7,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
3,64,F,12,2001,2,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,48,2,2
1,59,F,12,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,16,6,1,1,50,2,2
